      S-1:          S-2:          S-3:          S-4:          S-5:          S-6:          S-7:          S-8:          S-9:    
  52963.831867      0.007047      0.000017      0.003652      0.003836      0.004138      0.017312      0.001198      0.000414      0.001149
  53059.628543      0.007156      0.000017      0.003708      0.003895      0.004202      0.017581      0.001216      0.000420      0.001167
  53155.425220      0.007267      0.000018      0.003765      0.003955      0.004267      0.017853      0.001235      0.000427      0.001185
  53251.221896      0.007379      0.000018      0.003824      0.004016      0.004333      0.018130      0.001254      0.000433      0.001204
  53347.018573      0.007493      0.000018      0.003883      0.004079      0.004400      0.018411      0.001274      0.000440      0.001222
  53442.815249      0.007609      0.000018      0.003943      0.004142      0.004468      0.018696      0.001294      0.000447      0.001241
  53538.611926      0.007726      0.000019      0.004004      0.004206      0.004537      0.018986      0.001314      0.000454      0.001260
  53634.408602      0.007846      0.000019      0.004066      0.004271      0.004607      0.019280      0.001334      0.000461      0.001280
  53730.205279      0.007967      0.000019      0.004128      0.004337      0.004679      0.019579      0.001355      0.000468      0.001300
  53826.001955      0.008090      0.000020      0.004192      0.004404      0.004751      0.019883      0.001376      0.000475      0.001320
  53921.798631      0.008216      0.000020      0.004257      0.004472      0.004825      0.020191      0.001397      0.000482      0.001340
  54017.595308      0.008343      0.000020      0.004323      0.004541      0.004899      0.020504      0.001419      0.000490      0.001361
  54113.391984      0.008472      0.000020      0.004390      0.004612      0.004975      0.020823      0.001441      0.000498      0.001382
  54209.188661      0.008603      0.000021      0.004458      0.004683      0.005052      0.021146      0.001463      0.000505      0.001404
  54304.985337      0.008736      0.000021      0.004527      0.004756      0.005131      0.021474      0.001486      0.000513      0.001426
  54400.782014      0.008872      0.000021      0.004597      0.004829      0.005210      0.021807      0.001509      0.000521      0.001448
  54496.578690      0.009009      0.000022      0.004669      0.004904      0.005291      0.022146      0.001532      0.000529      0.001470
  54592.375367      0.009149      0.000022      0.004741      0.004980      0.005373      0.022490      0.001556      0.000537      0.001493
  54688.172043      0.009290      0.000022      0.004814      0.005058      0.005456      0.022839      0.001580      0.000546      0.001516
  54783.968719      0.009435      0.000023      0.004889      0.005136      0.005541      0.023194      0.001605      0.000554      0.001540
  54879.765396      0.009581      0.000023      0.004965      0.005216      0.005627      0.023555      0.001630      0.000563      0.001564
  54975.562072      0.009730      0.000023      0.005042      0.005297      0.005714      0.023921      0.001655      0.000572      0.001588
  55071.358749      0.009881      0.000024      0.005120      0.005379      0.005803      0.024293      0.001681      0.000581      0.001613
  55167.155425      0.010034      0.000024      0.005200      0.005463      0.005893      0.024671      0.001707      0.000590      0.001638
  55262.952102      0.010190      0.000025      0.005281      0.005548      0.005985      0.025055      0.001734      0.000599      0.001663
  55358.748778      0.010348      0.000025      0.005363      0.005634      0.006078      0.025445      0.001761      0.000608      0.001689
  55454.545455      0.010509      0.000025      0.005446      0.005721      0.006172      0.025841      0.001788      0.000618      0.001716
  55550.342131      0.010672      0.000026      0.005531      0.005810      0.006268      0.026243      0.001816      0.000627      0.001742
  55646.138807      0.010839      0.000026      0.005617      0.005901      0.006366      0.026652      0.001844      0.000637      0.001769
  55741.935484      0.011007      0.000027      0.005704      0.005993      0.006465      0.027067      0.001873      0.000647      0.001797
  55837.732160      0.011179      0.000027      0.005793      0.006086      0.006566      0.027489      0.001902      0.000657      0.001825
  55933.528837      0.011353      0.000027      0.005884      0.006181      0.006668      0.027918      0.001932      0.000667      0.001853
  56029.325513      0.011530      0.000028      0.005975      0.006277      0.006772      0.028353      0.001962      0.000678      0.001882
  56125.122190      0.011709      0.000028      0.006068      0.006375      0.006878      0.028796      0.001992      0.000688      0.001912
  56220.918866      0.011892      0.000029      0.006163      0.006475      0.006985      0.029245      0.002023      0.000699      0.001942
  56316.715543      0.012077      0.000029      0.006259      0.006576      0.007094      0.029702      0.002055      0.000710      0.001972
  56412.512219      0.012266      0.000030      0.006357      0.006678      0.007205      0.030166      0.002087      0.000721      0.002003
  56508.308895      0.012457      0.000030      0.006456      0.006783      0.007317      0.030637      0.002120      0.000732      0.002034
  56604.105572      0.012652      0.000031      0.006557      0.006889      0.007432      0.031116      0.002153      0.000744      0.002066
  56699.902248      0.012850      0.000031      0.006660      0.006996      0.007548      0.031603      0.002187      0.000755      0.002098
  56795.698925      0.013051      0.000031      0.006764      0.007106      0.007666      0.032097      0.002221      0.000767      0.002131
  56891.495601      0.013255      0.000032      0.006870      0.007217      0.007786      0.032600      0.002256      0.000779      0.002164
  56987.292278      0.013462      0.000032      0.006977      0.007330      0.007908      0.033110      0.002291      0.000791      0.002198
  57083.088954      0.013673      0.000033      0.007087      0.007445      0.008032      0.033629      0.002327      0.000804      0.002233
  57178.885630      0.013887      0.000033      0.007198      0.007562      0.008158      0.034156      0.002363      0.000816      0.002268
  57274.682307      0.014105      0.000034      0.007311      0.007680      0.008286      0.034691      0.002400      0.000829      0.002303
  57370.478983      0.014326      0.000035      0.007425      0.007801      0.008416      0.035235      0.002438      0.000842      0.002339
  57466.275660      0.014551      0.000035      0.007542      0.007923      0.008548      0.035788      0.002476      0.000855      0.002376
  57562.072336      0.014779      0.000036      0.007660      0.008048      0.008682      0.036350      0.002515      0.000869      0.002413
  57657.869013      0.015012      0.000036      0.007781      0.008174      0.008818      0.036921      0.002554      0.000882      0.002451
  57753.665689      0.015247      0.000037      0.007903      0.008303      0.008957      0.037501      0.002595      0.000896      0.002490
  57849.462366      0.015487      0.000037      0.008027      0.008433      0.009098      0.038090      0.002635      0.000910      0.002529
  57945.259042      0.015731      0.000038      0.008154      0.008566      0.009241      0.038690      0.002677      0.000925      0.002569
  58041.055718      0.015979      0.000039      0.008282      0.008701      0.009387      0.039298      0.002719      0.000939      0.002609
  58136.852395      0.016230      0.000039      0.008413      0.008838      0.009535      0.039917      0.002762      0.000954      0.002650
  58232.649071      0.016486      0.000040      0.008545      0.008977      0.009685      0.040546      0.002805      0.000969      0.002692
  58328.445748      0.016746      0.000040      0.008680      0.009119      0.009838      0.041185      0.002850      0.000984      0.002734
  58424.242424      0.017010      0.000041      0.008817      0.009263      0.009993      0.041835      0.002894      0.001000      0.002777
  58520.039101      0.017279      0.000042      0.008956      0.009409      0.010151      0.042495      0.002940      0.001015      0.002821
  58615.835777      0.017552      0.000042      0.009098      0.009558      0.010311      0.043166      0.002987      0.001032      0.002866
  58711.632454      0.017830      0.000043      0.009242      0.009709      0.010474      0.043847      0.003034      0.001048      0.002911
  58807.429130      0.018112      0.000044      0.009388      0.009863      0.010640      0.044541      0.003082      0.001064      0.002957
  58903.225806      0.018398      0.000044      0.009537      0.010019      0.010809      0.045245      0.003130      0.001081      0.003004
  58999.022483      0.018690      0.000045      0.009688      0.010178      0.010980      0.045961      0.003180      0.001098      0.003051
  59094.819159      0.018986      0.000046      0.009842      0.010339      0.011154      0.046689      0.003230      0.001116      0.003099
  59190.615836      0.019287      0.000047      0.009998      0.010503      0.011331      0.047428      0.003281      0.001133      0.003149
  59286.412512      0.019594      0.000047      0.010157      0.010670      0.011511      0.048180      0.003333      0.001151      0.003198
  59382.209189      0.019905      0.000048      0.010318      0.010840      0.011694      0.048944      0.003386      0.001170      0.003249
  59478.005865      0.020221      0.000049      0.010482      0.011012      0.011880      0.049721      0.003440      0.001188      0.003301
  59573.802542      0.020543      0.000050      0.010649      0.011187      0.012069      0.050511      0.003495      0.001207      0.003353
  59669.599218      0.020870      0.000050      0.010819      0.011365      0.012261      0.051314      0.003550      0.001226      0.003406
  59765.395894      0.021202      0.000051      0.010991      0.011546      0.012456      0.052130      0.003607      0.001246      0.003461
  59861.192571      0.021540      0.000052      0.011167      0.011731      0.012655      0.052959      0.003664      0.001266      0.003516
  59956.989247      0.021884      0.000053      0.011345      0.011918      0.012857      0.053803      0.003722      0.001286      0.003572
  60052.785924      0.022234      0.000054      0.011526      0.012108      0.013062      0.054660      0.003782      0.001306      0.003629
  60148.582600      0.022589      0.000054      0.011710      0.012302      0.013271      0.055532      0.003842      0.001327      0.003686
  60244.379277      0.022950      0.000055      0.011898      0.012498      0.013483      0.056418      0.003903      0.001348      0.003745
  60340.175953      0.023317      0.000056      0.012088      0.012698      0.013699      0.057319      0.003965      0.001370      0.003805
  60435.972630      0.023691      0.000057      0.012282      0.012902      0.013919      0.058235      0.004029      0.001392      0.003866
  60531.769306      0.024071      0.000058      0.012479      0.013109      0.014142      0.059166      0.004093      0.001414      0.003928
  60627.565982      0.024457      0.000059      0.012679      0.013319      0.014369      0.060113      0.004159      0.001436      0.003990
  60723.362659      0.024849      0.000060      0.012883      0.013533      0.014600      0.061076      0.004225      0.001459      0.004054
  60819.159335      0.025249      0.000061      0.013090      0.013750      0.014834      0.062055      0.004293      0.001483      0.004119
  60914.956012      0.025655      0.000062      0.013301      0.013972      0.015073      0.063050      0.004362      0.001507      0.004185
  61010.752688      0.026068      0.000063      0.013515      0.014197      0.015315      0.064062      0.004432      0.001531      0.004253
  61106.549365      0.026488      0.000064      0.013733      0.014425      0.015562      0.065091      0.004503      0.001555      0.004321
  61202.346041      0.026915      0.000065      0.013954      0.014658      0.015813      0.066138      0.004575      0.001580      0.004390
  61298.142717      0.027349      0.000066      0.014179      0.014895      0.016068      0.067202      0.004649      0.001606      0.004461
  61393.939394      0.027791      0.000067      0.014409      0.015135      0.016328      0.068284      0.004724      0.001632      0.004533
  61489.736070      0.028240      0.000068      0.014642      0.015380      0.016592      0.069384      0.004800      0.001658      0.004606
  61585.532747      0.028697      0.000069      0.014879      0.015629      0.016860      0.070503      0.004877      0.001685      0.004680
  61681.329423      0.029162      0.000070      0.015120      0.015882      0.017134      0.071642      0.004956      0.001712      0.004755
  61777.126100      0.029634      0.000071      0.015365      0.016139      0.017411      0.072799      0.005036      0.001739      0.004832
  61872.922776      0.030115      0.000073      0.015614      0.016401      0.017694      0.073976      0.005117      0.001768      0.004910
  61968.719453      0.030604      0.000074      0.015868      0.016668      0.017981      0.075173      0.005200      0.001796      0.004990
  62064.516129      0.031102      0.000075      0.016126      0.016939      0.018274      0.076391      0.005284      0.001825      0.005071
  62160.312805      0.031608      0.000076      0.016389      0.017214      0.018571      0.077630      0.005370      0.001855      0.005153
  62256.109482      0.032123      0.000077      0.016656      0.017495      0.018873      0.078889      0.005457      0.001885      0.005236
  62351.906158      0.032646      0.000079      0.016928      0.017780      0.019181      0.080170      0.005546      0.001916      0.005321
  62447.702835      0.033179      0.000080      0.017204      0.018070      0.019494      0.081474      0.005636      0.001947      0.005408
  62543.499511      0.033721      0.000081      0.017485      0.018365      0.019813      0.082799      0.005727      0.001978      0.005496
  62639.296188      0.034272      0.000083      0.017771      0.018666      0.020137      0.084148      0.005821      0.002011      0.005585
  62735.092864      0.034833      0.000084      0.018062      0.018971      0.020466      0.085519      0.005916      0.002043      0.005676
  62830.889541      0.035404      0.000085      0.018358      0.019282      0.020802      0.086915      0.006012      0.002077      0.005769
  62926.686217      0.035985      0.000087      0.018660      0.019598      0.021143      0.088334      0.006110      0.002111      0.005863
  63022.482893      0.036575      0.000088      0.018966      0.019920      0.021490      0.089778      0.006210      0.002145      0.005959
  63118.279570      0.037177      0.000090      0.019278      0.020248      0.021843      0.091247      0.006312      0.002180      0.006056
  63214.076246      0.037788      0.000091      0.019596      0.020581      0.022203      0.092742      0.006415      0.002216      0.006155
  63309.872923      0.038411      0.000093      0.019918      0.020920      0.022568      0.094262      0.006520      0.002252      0.006256
  63405.669599      0.039044      0.000094      0.020247      0.021265      0.022940      0.095809      0.006627      0.002289      0.006359
  63501.466276      0.039688      0.000096      0.020582      0.021616      0.023319      0.097383      0.006736      0.002327      0.006463
  63597.262952      0.040344      0.000097      0.020922      0.021973      0.023704      0.098985      0.006847      0.002365      0.006570
  63693.059629      0.041012      0.000099      0.021268      0.022336      0.024096      0.100614      0.006959      0.002404      0.006678
  63788.856305      0.041691      0.000101      0.021621      0.022706      0.024496      0.102272      0.007074      0.002443      0.006788
  63884.652981      0.042382      0.000102      0.021979      0.023083      0.024902      0.103959      0.007190      0.002484      0.006900
  63980.449658      0.043085      0.000104      0.022344      0.023466      0.025315      0.105676      0.007309      0.002525      0.007014
  64076.246334      0.043801      0.000106      0.022716      0.023856      0.025736      0.107423      0.007430      0.002566      0.007129
  64172.043011      0.044530      0.000107      0.023094      0.024253      0.026164      0.109201      0.007553      0.002609      0.007247
  64267.839687      0.045272      0.000109      0.023479      0.024657      0.026600      0.111010      0.007678      0.002652      0.007367
  64363.636364      0.046027      0.000111      0.023871      0.025068      0.027043      0.112851      0.007805      0.002696      0.007489
  64459.433040      0.046795      0.000113      0.024270      0.025487      0.027495      0.114725      0.007935      0.002741      0.007614
  64555.229717      0.047577      0.000115      0.024676      0.025913      0.027954      0.116632      0.008066      0.002786      0.007740
  64651.026393      0.048374      0.000117      0.025089      0.026346      0.028422      0.118573      0.008201      0.002833      0.007869
  64746.823069      0.049184      0.000119      0.025510      0.026788      0.028898      0.120548      0.008337      0.002880      0.008000
  64842.619746      0.050009      0.000121      0.025938      0.027237      0.029383      0.122559      0.008476      0.002928      0.008133
  64938.416422      0.050849      0.000123      0.026374      0.027695      0.029877      0.124605      0.008617      0.002977      0.008269
  65034.213099      0.051704      0.000125      0.026818      0.028160      0.030379      0.126688      0.008761      0.003026      0.008407
  65130.009775      0.052575      0.000127      0.027270      0.028635      0.030891      0.128809      0.008908      0.003077      0.008548
  65225.806452      0.053462      0.000129      0.027730      0.029117      0.031411      0.130967      0.009057      0.003129      0.008691
  65321.603128      0.054364      0.000131      0.028198      0.029609      0.031942      0.133164      0.009209      0.003181      0.008837
  65417.399804      0.055283      0.000133      0.028675      0.030110      0.032482      0.135401      0.009364      0.003234      0.008985
  65513.196481      0.056219      0.000136      0.029161      0.030619      0.033031      0.137678      0.009521      0.003289      0.009136
  65608.993157      0.057172      0.000138      0.029656      0.031138      0.033591      0.139997      0.009681      0.003344      0.009290
  65704.789834      0.058142      0.000140      0.030159      0.031666      0.034161      0.142357      0.009844      0.003401      0.009446
  65800.586510      0.059130      0.000143      0.030672      0.032205      0.034742      0.144760      0.010010      0.003458      0.009606
  65896.383187      0.060136      0.000145      0.031194      0.032753      0.035333      0.147207      0.010179      0.003516      0.009768
  65992.179863      0.061161      0.000148      0.031726      0.033311      0.035935      0.149698      0.010352      0.003576      0.009933
  66087.976540      0.062204      0.000150      0.032268      0.033879      0.036548      0.152235      0.010527      0.003636      0.010101
  66183.773216      0.063267      0.000153      0.032820      0.034458      0.037172      0.154818      0.010705      0.003698      0.010273
  66279.569892      0.064349      0.000155      0.033382      0.035047      0.037808      0.157448      0.010887      0.003761      0.010447
  66375.366569      0.065452      0.000158      0.033954      0.035648      0.038456      0.160126      0.011072      0.003825      0.010625
  66471.163245      0.066575      0.000161      0.034537      0.036259      0.039116      0.162854      0.011261      0.003890      0.010806
  66566.959922      0.067719      0.000163      0.035131      0.036882      0.039788      0.165631      0.011452      0.003956      0.010990
  66662.756598      0.068884      0.000166      0.035736      0.037517      0.040472      0.168460      0.011648      0.004024      0.011177
  66758.553275      0.070071      0.000169      0.036353      0.038163      0.041170      0.171341      0.011847      0.004092      0.011368
  66854.349951      0.071280      0.000172      0.036981      0.038822      0.041880      0.174276      0.012050      0.004162      0.011563
  66950.146628      0.072512      0.000175      0.037620      0.039493      0.042604      0.177265      0.012256      0.004234      0.011761
  67045.943304      0.073767      0.000178      0.038272      0.040176      0.043341      0.180309      0.012467      0.004306      0.011963
  67141.739980      0.075046      0.000181      0.038936      0.040873      0.044092      0.183410      0.012681      0.004380      0.012169
  67237.536657      0.076349      0.000184      0.039612      0.041582      0.044858      0.186568      0.012899      0.004456      0.012378
  67333.333333      0.077676      0.000188      0.040302      0.042305      0.045637      0.189786      0.013121      0.004533      0.012591
  67429.130010      0.079028      0.000191      0.041004      0.043042      0.046432      0.193064      0.013348      0.004611      0.012809
  67524.926686      0.080407      0.000194      0.041720      0.043792      0.047242      0.196403      0.013578      0.004691      0.013030
  67620.723363      0.081811      0.000198      0.042449      0.044557      0.048067      0.199805      0.013813      0.004772      0.013255
  67716.520039      0.083242      0.000201      0.043192      0.045336      0.048907      0.203271      0.014053      0.004854      0.013485
  67812.316716      0.084700      0.000205      0.043950      0.046131      0.049764      0.206803      0.014297      0.004939      0.013719
  67908.113392      0.086187      0.000208      0.044722      0.046940      0.050637      0.210401      0.014545      0.005025      0.013958
  68003.910068      0.087702      0.000212      0.045508      0.047765      0.051527      0.214067      0.014798      0.005112      0.014201
  68099.706745      0.089246      0.000216      0.046310      0.048606      0.052434      0.217803      0.015056      0.005201      0.014448
  68195.503421      0.090819      0.000219      0.047128      0.049463      0.053358      0.221610      0.015319      0.005292      0.014701
  68291.300098      0.092423      0.000223      0.047961      0.050336      0.054301      0.225489      0.015587      0.005385      0.014958
  68387.096774      0.094058      0.000227      0.048810      0.051227      0.055261      0.229442      0.015860      0.005479      0.015220
  68482.893451      0.095725      0.000231      0.049676      0.052134      0.056240      0.233471      0.016138      0.005575      0.015487
  68578.690127      0.097424      0.000235      0.050559      0.053060      0.057238      0.237577      0.016422      0.005673      0.015759
  68674.486804      0.099156      0.000239      0.051458      0.054003      0.058256      0.241762      0.016711      0.005773      0.016037
  68770.283480      0.100922      0.000244      0.052376      0.054964      0.059293      0.246028      0.017006      0.005875      0.016319
  68866.080156      0.102723      0.000248      0.053311      0.055945      0.060351      0.250376      0.017306      0.005978      0.016607
  68961.876833      0.104559      0.000253      0.054265      0.056945      0.061429      0.254807      0.017612      0.006084      0.016901
  69057.673509      0.106430      0.000257      0.055237      0.057964      0.062529      0.259325      0.017924      0.006192      0.017200
  69153.470186      0.108339      0.000262      0.056229      0.059003      0.063650      0.263930      0.018242      0.006302      0.017506
  69249.266862      0.110285      0.000266      0.057240      0.060063      0.064793      0.268625      0.018566      0.006414      0.017817
  69345.063539      0.112270      0.000271      0.058271      0.061144      0.065959      0.273412      0.018896      0.006528      0.018134
  69440.860215      0.114294      0.000276      0.059323      0.062246      0.067148      0.278292      0.019233      0.006644      0.018457
  69536.656891      0.116358      0.000281      0.060395      0.063370      0.068361      0.283267      0.019577      0.006763      0.018787
  69632.453568      0.118464      0.000286      0.061489      0.064517      0.069597      0.288341      0.019927      0.006884      0.019123
  69728.250244      0.120611      0.000291      0.062605      0.065686      0.070859      0.293513      0.020284      0.007007      0.019466
  69824.046921      0.122801      0.000297      0.063743      0.066879      0.072145      0.298788      0.020648      0.007133      0.019816
  69919.843597      0.125036      0.000302      0.064904      0.068095      0.073458      0.304168      0.021020      0.007262      0.020172
  70015.640274      0.127315      0.000308      0.066089      0.069336      0.074796      0.309653      0.021398      0.007392      0.020535
  70111.436950      0.129640      0.000313      0.067297      0.070602      0.076162      0.315248      0.021784      0.007526      0.020906
  70207.233627      0.132012      0.000319      0.068530      0.071894      0.077555      0.320954      0.022178      0.007662      0.021284
  70303.030303      0.134432      0.000325      0.069787      0.073212      0.078977      0.326773      0.022580      0.007801      0.021670
  70398.826979      0.136901      0.000331      0.071071      0.074556      0.080427      0.332709      0.022990      0.007942      0.022063
  70494.623656      0.139420      0.000337      0.072380      0.075928      0.081907      0.338764      0.023408      0.008087      0.022464
  70590.420332      0.141991      0.000343      0.073716      0.077328      0.083417      0.344941      0.023834      0.008234      0.022873
  70686.217009      0.144614      0.000349      0.075080      0.078756      0.084958      0.351242      0.024269      0.008384      0.023291
  70782.013685      0.147291      0.000356      0.076471      0.080214      0.086530      0.357670      0.024712      0.008537      0.023716
  70877.810362      0.150023      0.000363      0.077891      0.081701      0.088135      0.364227      0.025165      0.008694      0.024151
  70973.607038      0.152811      0.000369      0.079341      0.083220      0.089772      0.370918      0.025627      0.008853      0.024594
  71069.403715      0.155656      0.000376      0.080820      0.084769      0.091444      0.377745      0.026098      0.009016      0.025046
  71165.200391      0.158561      0.000383      0.082330      0.086351      0.093150      0.384711      0.026578      0.009182      0.025507
  71260.997067      0.161526      0.000390      0.083871      0.087965      0.094891      0.391819      0.027069      0.009352      0.025978
  71356.793744      0.164552      0.000398      0.085445      0.089613      0.096669      0.399073      0.027569      0.009525      0.026459
  71452.590420      0.167642      0.000405      0.087051      0.091296      0.098484      0.406476      0.028080      0.009701      0.026949
  71548.387097      0.170796      0.000413      0.088691      0.093013      0.100336      0.414031      0.028601      0.009881      0.027449
  71644.183773      0.174017      0.000421      0.090366      0.094767      0.102228      0.421742      0.029133      0.010065      0.027960
  71739.980450      0.177305      0.000429      0.092075      0.096557      0.104159      0.429612      0.029676      0.010253      0.028481
  71835.777126      0.180662      0.000437      0.093821      0.098385      0.106131      0.437646      0.030230      0.010444      0.029013
  71931.573803      0.184091      0.000445      0.095604      0.100252      0.108145      0.445846      0.030796      0.010640      0.029556
  72027.370479      0.187592      0.000454      0.097425      0.102159      0.110201      0.454218      0.031373      0.010839      0.030110
  72123.167155      0.191167      0.000462      0.099284      0.104105      0.112301      0.462764      0.031963      0.011043      0.030676
  72218.963832      0.194819      0.000471      0.101183      0.106094      0.114446      0.471489      0.032565      0.011251      0.031254
  72314.760508      0.198549      0.000480      0.103123      0.108125      0.116637      0.480398      0.033179      0.011463      0.031844
  72410.557185      0.202358      0.000489      0.105105      0.110199      0.118874      0.489494      0.033807      0.011680      0.032446
  72506.353861      0.206250      0.000499      0.107129      0.112318      0.121160      0.498783      0.034447      0.011901      0.033061
  72602.150538      0.210225      0.000508      0.109196      0.114482      0.123494      0.508268      0.035101      0.012127      0.033689
  72697.947214      0.214286      0.000518      0.111309      0.116694      0.125880      0.517954      0.035769      0.012358      0.034330
  72793.743891      0.218435      0.000528      0.113467      0.118953      0.128317      0.527847      0.036451      0.012594      0.034985
  72889.540567      0.222674      0.000538      0.115673      0.121261      0.130806      0.537951      0.037148      0.012835      0.035654
  72985.337243      0.227006      0.000549      0.117926      0.123620      0.133351      0.548271      0.037860      0.013081      0.036337
  73081.133920      0.231432      0.000560      0.120229      0.126030      0.135950      0.558813      0.038586      0.013332      0.037035
  73176.930596      0.235955      0.000571      0.122582      0.128493      0.138607      0.569581      0.039329      0.013588      0.037748
  73272.727273      0.240578      0.000582      0.124987      0.131010      0.141322      0.580582      0.040087      0.013850      0.038476
  73368.523949      0.245303      0.000593      0.127446      0.133583      0.144097      0.591821      0.040862      0.014118      0.039220
  73464.320626      0.250132      0.000605      0.129959      0.136212      0.146933      0.603305      0.041654      0.014392      0.039980
  73560.117302      0.255068      0.000617      0.132527      0.138900      0.149833      0.615038      0.042463      0.014671      0.040756
  73655.913978      0.260114      0.000629      0.135153      0.141647      0.152796      0.627027      0.043289      0.014957      0.041550
  73751.710655      0.265272      0.000642      0.137838      0.144456      0.155826      0.639279      0.044133      0.015249      0.042361
  73847.507331      0.270546      0.000654      0.140583      0.147328      0.158924      0.651800      0.044996      0.015547      0.043189
  73943.304008      0.275938      0.000668      0.143389      0.150264      0.162091      0.664597      0.045878      0.015852      0.044036
  74039.100684      0.281452      0.000681      0.146259      0.153267      0.165329      0.677676      0.046780      0.016163      0.044901
  74134.897361      0.287090      0.000695      0.149194      0.156337      0.168641      0.691045      0.047701      0.016482      0.045786
  74230.694037      0.292856      0.000709      0.152196      0.159476      0.172027      0.704712      0.048643      0.016807      0.046690
  74326.490714      0.298753      0.000723      0.155265      0.162687      0.175491      0.718682      0.049606      0.017140      0.047615
  74422.287390      0.304785      0.000738      0.158405      0.165972      0.179033      0.732966      0.050590      0.017480      0.048560
  74518.084066      0.310954      0.000752      0.161617      0.169331      0.182657      0.747569      0.051596      0.017828      0.049526
  74613.880743      0.317265      0.000768      0.164903      0.172768      0.186364      0.762501      0.052625      0.018183      0.050514
  74709.677419      0.323721      0.000783      0.168265      0.176283      0.190156      0.777770      0.053677      0.018547      0.051524
  74805.474096      0.330326      0.000799      0.171704      0.179880      0.194035      0.793384      0.054752      0.018919      0.052557
  74901.270772      0.337084      0.000816      0.175223      0.183560      0.198005      0.809353      0.055852      0.019299      0.053613
  74997.067449      0.343999      0.000833      0.178825      0.187326      0.202066      0.825686      0.056977      0.019688      0.054693
  75092.864125      0.351076      0.000850      0.182510      0.191179      0.206223      0.842392      0.058128      0.020085      0.055798
  75188.660802      0.358318      0.000867      0.186282      0.195123      0.210477      0.859480      0.059305      0.020492      0.056928
  75284.457478      0.365730      0.000885      0.190143      0.199159      0.214830      0.876962      0.060509      0.020908      0.058084
  75380.254154      0.373316      0.000904      0.194095      0.203290      0.219286      0.894847      0.061740      0.021334      0.059267
  75476.050831      0.381082      0.000923      0.198140      0.207519      0.223848      0.913145      0.063001      0.021770      0.060477
  75571.847507      0.389032      0.000942      0.202282      0.211849      0.228517      0.931869      0.064290      0.022215      0.061715
  75667.644184      0.397171      0.000962      0.206522      0.216281      0.233298      0.951029      0.065609      0.022671      0.062982
  75763.440860      0.405505      0.000982      0.210864      0.220819      0.238193      0.970637      0.066959      0.023138      0.064279
  75859.237537      0.414038      0.001003      0.215310      0.225466      0.243206      0.990704      0.068341      0.023615      0.065606
  75955.034213      0.422776      0.001024      0.219864      0.230225      0.248338      1.011244      0.069755      0.024104      0.066964
  76050.830890      0.431725      0.001046      0.224527      0.235099      0.253595      1.032268      0.071202      0.024604      0.068354
  76146.627566      0.440891      0.001068      0.229304      0.240091      0.258979      1.053791      0.072683      0.025116      0.069777
  76242.424242      0.450280      0.001091      0.234197      0.245204      0.264494      1.075825      0.074200      0.025641      0.071233
  76338.220919      0.459897      0.001114      0.239210      0.250441      0.270144      1.098385      0.075753      0.026177      0.072724
  76434.017595      0.469750      0.001138      0.244346      0.255808      0.275932      1.121485      0.077343      0.026727      0.074251
  76529.814272      0.479845      0.001162      0.249609      0.261306      0.281862      1.145140      0.078970      0.027290      0.075815
  76625.610948      0.490189      0.001188      0.255001      0.266939      0.287938      1.169365      0.080637      0.027866      0.077416
  76721.407625      0.500789      0.001213      0.260528      0.272712      0.294165      1.194176      0.082345      0.028456      0.079056
  76817.204301      0.511652      0.001240      0.266192      0.278629      0.300547      1.219589      0.084093      0.029060      0.080735
  76913.000978      0.522786      0.001267      0.271998      0.284693      0.307088      1.245622      0.085884      0.029680      0.082456
  77008.797654      0.534198      0.001295      0.277949      0.290909      0.313792      1.272291      0.087719      0.030314      0.084218
  77104.594330      0.545897      0.001323      0.284051      0.297282      0.320666      1.299615      0.089598      0.030963      0.086023
  77200.391007      0.557892      0.001352      0.290306      0.303815      0.327712      1.327612      0.091524      0.031629      0.087873
  77296.187683      0.570190      0.001382      0.296721      0.310514      0.334937      1.356301      0.093497      0.032311      0.089769
  77391.984360      0.582800      0.001413      0.303299      0.317383      0.342346      1.385702      0.095519      0.033010      0.091711
  77487.781036      0.595732      0.001444      0.310046      0.324427      0.349944      1.415835      0.097591      0.033727      0.093702
  77583.577713      0.608996      0.001476      0.316966      0.331653      0.357737      1.446723      0.099715      0.034461      0.095742
  77679.374389      0.622600      0.001509      0.324065      0.339064      0.365731      1.478385      0.101892      0.035214      0.097834
  77775.171065      0.636556      0.001543      0.331347      0.346666      0.373930      1.510845      0.104124      0.035985      0.099978
  77870.967742      0.650874      0.001578      0.338819      0.354466      0.382343      1.544126      0.106412      0.036776      0.102176
  77966.764418      0.665564      0.001614      0.346486      0.362469      0.390975      1.578253      0.108758      0.037587      0.104430
  78062.561095      0.680638      0.001651      0.354355      0.370682      0.399833      1.613249      0.111164      0.038419      0.106741
  78158.357771      0.696108      0.001688      0.362430      0.379110      0.408923      1.649141      0.113630      0.039272      0.109111
  78254.154448      0.711986      0.001727      0.370719      0.387761      0.418253      1.685956      0.116161      0.040147      0.111542
  78349.951124      0.728283      0.001767      0.379228      0.396640      0.427831      1.723720      0.118756      0.041044      0.114036
  78445.747801      0.745014      0.001807      0.387964      0.405756      0.437663      1.762463      0.121418      0.041964      0.116594
  78541.544477      0.762191      0.001849      0.396934      0.415116      0.447758      1.802213      0.124149      0.042909      0.119218
